"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Blood_CD21_28.csv",-0.410574197032074,5.46608168547506,-0.453115757788498,5.20724726111455,0.892091510594792,0.896709052219215
"Blood_CD21_29.csv",-0.791444644397348,23.7156578122228,-1.22899550390327,25.0365339606566,0.477485652324019,0.447230160797054
"Blood_CD21_30.csv",-0.585875996836567,15.1320989904524,-1.09349217931568,15.2902731924278,0.672685329652316,0.670474338869608
"Blood_CD21_31.csv",-0.326607721388927,10.9091113720875,-0.714133153468901,9.11482570775537,0.769212864666303,0.811031953814041
"Blood_CD21_32.csv",-0.635493737041043,2.79797486195936,-0.512274151661643,2.87842442687268,0.950455906298798,0.948625029419081
"Blood_CD21_33.csv",-0.895921154459538,7.81832808329832,-0.457835309916641,8.84144692941264,0.83910476423154,0.815739735098478
"Blood_CD21_34.csv",-0.613025114932627,14.2930207097821,-0.882709088119079,14.4246351560384,0.692552894433132,0.690302317674776
"Blood_CD21_35.csv",0.0135857478242854,22.598141397755,-1.14772575730859,22.3584307175098,0.502029212463449,0.508573784934295
"Blood_CD21_36.csv",-0.356555079791398,21.3989626261873,-0.675273251305181,17.7494465569072,0.530550999635173,0.613468564270411
"Blood_CD21_37.csv",-0.234352466265293,2.79698202927053,0.0671088714756619,2.41663089384965,0.950478501255245,0.959134559255884
"Blood_CD21_38.csv",-0.0237721245746556,6.4998755058856,-0.110496685794437,6.75363951840298,0.866709195917725,0.862065418458307
"Blood_CD21_39.csv",-0.573909598781033,2.99360257000649,-0.132520163109118,3.82500435911632,0.946003797103661,0.927082696472775
"Blood_CD21_40.csv",-0.147594749773781,17.1167313529984,-0.495698419383367,15.4932973298579,0.60351656307792,0.669754423475506
"Blood_CD21_41.csv",-0.322540370779051,15.0816134157135,-0.444602460001308,14.115106420743,0.676083977720242,0.699210048653699
"Blood_CD21_42.csv",0.0203979244342194,15.076852260391,-0.439663017230712,15.3065163537732,0.67619316902558,0.670926102432019
"Blood_CD21_43.csv",-0.362401802844687,23.8498194643776,-1.57641127231218,23.6585568842259,0.473889725762596,0.478793584672742
"Blood_CD21_44.csv",-0.722014486946991,26.7891647496145,-0.578726045021782,23.2758778441337,0.389417133363854,0.46745126566789
"Blood_CD21_45.csv",0.828660059084942,0.8356181307986,1.20557026872554,1.23811620910717,0.995115359369908,0.985955279678994
"Blood_CD21_46.csv",0.865136223064081,0.835584275999231,0.950276353777849,0.914731343955616,0.995116129839823,0.993314895277836
"Blood_CD21_47.csv",1.11404004179133,1.10524135482756,1.02748688341968,0.986949278249879,0.988979254996428,0.991671354429073
"Blood_CD21_48.csv",1.00741203212491,1.12384368250388,0.63179010021982,0.555368275435059,0.988555901909458,0.958798863645599
